Piece ID,CBM per Piece,Grade,Last Movement,Length (mm),Lots,Material,Material Status,Material Type,Net Movement,Original Qty,Rack,Remaining Qty,Thickness (mm),Transactions,Unit,Width (mm)
RL-BRS10-044,0.049,B Grade,🟢 Receive,2600,RL-0307-003 Beam (https://app.notion.com/p/RL-0307-003-Beam-3b2587ac8c7880558a01dd45d53934c0?pvs=21),Beam 10T up Relocation (https://app.notion.com/p/Beam-10T-up-Relocation-3b2587ac8c7880dbb0b4d6273b6e8b96?pvs=21),🟢 Available,🌲 Raw Material,0,1,,1,125,TRS/RL/030726/005 (https://app.notion.com/p/TRS-RL-030726-005-3b3587ac8c7880c094d7fb6964438261?pvs=21),PCS,150
RL-BRS10-045,0.055,B Grade,🟢 Receive,2900,RL-0307-003 Beam (https://app.notion.com/p/RL-0307-003-Beam-3b2587ac8c7880558a01dd45d53934c0?pvs=21),Beam 10T up Relocation (https://app.notion.com/p/Beam-10T-up-Relocation-3b2587ac8c7880dbb0b4d6273b6e8b96?pvs=21),🟢 Available,🌲 Raw Material,0,1,,1,135,TRS/RL/030726/005 (https://app.notion.com/p/TRS-RL-030726-005-3b3587ac8c7880c094d7fb6964438261?pvs=21),PCS,140
RL-BRS10-046,0.056,B Grade,🟢 Receive,3200,RL-0307-003 Beam (https://app.notion.com/p/RL-0307-003-Beam-3b2587ac8c7880558a01dd45d53934c0?pvs=21),Beam 10T up Relocation (https://app.notion.com/p/Beam-10T-up-Relocation-3b2587ac8c7880dbb0b4d6273b6e8b96?pvs=21),🟢 Available,🌲 Raw Material,0,1,,1,125,TRS/RL/030726/005 (https://app.notion.com/p/TRS-RL-030726-005-3b3587ac8c7880c094d7fb6964438261?pvs=21),PCS,140
RL-BRS10-047,0.053,B Grade,🟢 Receive,2900,RL-0307-003 Beam (https://app.notion.com/p/RL-0307-003-Beam-3b2587ac8c7880558a01dd45d53934c0?pvs=21),Beam 10T up Relocation (https://app.notion.com/p/Beam-10T-up-Relocation-3b2587ac8c7880dbb0b4d6273b6e8b96?pvs=21),🟢 Available,🌲 Raw Material,0,1,,1,130,TRS/RL/030726/005 (https://app.notion.com/p/TRS-RL-030726-005-3b3587ac8c7880c094d7fb6964438261?pvs=21),PCS,140
RL-BRS10-048,0.050,B Grade,🟢 Receive,2900,RL-0307-003 Beam (https://app.notion.com/p/RL-0307-003-Beam-3b2587ac8c7880558a01dd45d53934c0?pvs=21),Beam 10T up Relocation (https://app.notion.com/p/Beam-10T-up-Relocation-3b2587ac8c7880dbb0b4d6273b6e8b96?pvs=21),🟢 Available,🌲 Raw Material,0,1,,1,120,TRS/RL/030726/005 (https://app.notion.com/p/TRS-RL-030726-005-3b3587ac8c7880c094d7fb6964438261?pvs=21),PCS,145
RL-BRS10-049,0.066,B Grade,🟢 Receive,2950,RL-0307-003 Beam (https://app.notion.com/p/RL-0307-003-Beam-3b2587ac8c7880558a01dd45d53934c0?pvs=21),Beam 10T up Relocation (https://app.notion.com/p/Beam-10T-up-Relocation-3b2587ac8c7880dbb0b4d6273b6e8b96?pvs=21),🟢 Available,🌲 Raw Material,0,1,,1,150,TRS/RL/030726/005 (https://app.notion.com/p/TRS-RL-030726-005-3b3587ac8c7880c094d7fb6964438261?pvs=21),PCS,150
RL-BRS10-050,0.068,B Grade,🟢 Receive,3150,RL-0307-003 Beam (https://app.notion.com/p/RL-0307-003-Beam-3b2587ac8c7880558a01dd45d53934c0?pvs=21),Beam 10T up Relocation (https://app.notion.com/p/Beam-10T-up-Relocation-3b2587ac8c7880dbb0b4d6273b6e8b96?pvs=21),🟢 Available,🌲 Raw Material,0,1,,1,140,TRS/RL/030726/005 (https://app.notion.com/p/TRS-RL-030726-005-3b3587ac8c7880c094d7fb6964438261?pvs=21),PCS,155
RL-BRS10-051,0.046,B Grade,🟢 Receive,2450,RL-0307-003 Beam (https://app.notion.com/p/RL-0307-003-Beam-3b2587ac8c7880558a01dd45d53934c0?pvs=21),Beam 10T up Relocation (https://app.notion.com/p/Beam-10T-up-Relocation-3b2587ac8c7880dbb0b4d6273b6e8b96?pvs=21),🟢 Available,🌲 Raw Material,0,1,,1,135,TRS/RL/030726/005 (https://app.notion.com/p/TRS-RL-030726-005-3b3587ac8c7880c094d7fb6964438261?pvs=21),PCS,140
RL-BRS-052,0.027,B Grade,,2900,RL-0307-003 Beam (https://app.notion.com/p/RL-0307-003-Beam-3b2587ac8c7880558a01dd45d53934c0?pvs=21),,🟢 Available,,0,1,,1,75,,PCS,125
RL-BRS10-053,0.059,B Grade,🟢 Receive,3500,RL-0307-003 Beam (https://app.notion.com/p/RL-0307-003-Beam-3b2587ac8c7880558a01dd45d53934c0?pvs=21),Beam 10T up Relocation (https://app.notion.com/p/Beam-10T-up-Relocation-3b2587ac8c7880dbb0b4d6273b6e8b96?pvs=21),🟢 Available,🌲 Raw Material,0,1,,1,140,TRS/RL/030726/005 (https://app.notion.com/p/TRS-RL-030726-005-3b3587ac8c7880c094d7fb6964438261?pvs=21),PCS,120
RL-BRS10-054,0.057,B Grade,🟢 Receive,2900,RL-0307-003 Beam (https://app.notion.com/p/RL-0307-003-Beam-3b2587ac8c7880558a01dd45d53934c0?pvs=21),Beam 10T up Relocation (https://app.notion.com/p/Beam-10T-up-Relocation-3b2587ac8c7880dbb0b4d6273b6e8b96?pvs=21),🟢 Available,🌲 Raw Material,0,1,,1,140,TRS/RL/030726/005 (https://app.notion.com/p/TRS-RL-030726-005-3b3587ac8c7880c094d7fb6964438261?pvs=21),PCS,140
RL-BRS10-055,0.061,B Grade,🟢 Receive,2950,RL-0307-003 Beam (https://app.notion.com/p/RL-0307-003-Beam-3b2587ac8c7880558a01dd45d53934c0?pvs=21),Beam 10T up Relocation (https://app.notion.com/p/Beam-10T-up-Relocation-3b2587ac8c7880dbb0b4d6273b6e8b96?pvs=21),🟢 Available,🌲 Raw Material,0,1,,1,130,TRS/RL/030726/005 (https://app.notion.com/p/TRS-RL-030726-005-3b3587ac8c7880c094d7fb6964438261?pvs=21),PCS,160
RL-BRS10-056,0.070,B Grade,🟢 Receive,3700,RL-0307-003 Beam (https://app.notion.com/p/RL-0307-003-Beam-3b2587ac8c7880558a01dd45d53934c0?pvs=21),Beam 10T up Relocation (https://app.notion.com/p/Beam-10T-up-Relocation-3b2587ac8c7880dbb0b4d6273b6e8b96?pvs=21),🟢 Available,🌲 Raw Material,0,1,,1,135,TRS/RL/030726/005 (https://app.notion.com/p/TRS-RL-030726-005-3b3587ac8c7880c094d7fb6964438261?pvs=21),PCS,140
RL-BRS10-057,0.046,B Grade,🟢 Receive,2950,RL-0307-003 Beam (https://app.notion.com/p/RL-0307-003-Beam-3b2587ac8c7880558a01dd45d53934c0?pvs=21),Beam 10T up Relocation (https://app.notion.com/p/Beam-10T-up-Relocation-3b2587ac8c7880dbb0b4d6273b6e8b96?pvs=21),🟢 Available,🌲 Raw Material,0,1,,1,125,TRS/RL/030726/005 (https://app.notion.com/p/TRS-RL-030726-005-3b3587ac8c7880c094d7fb6964438261?pvs=21),PCS,125
RL-BRS3-058,0.010,B Grade,🟢 Receive,1800,RL-0307-005 3Thick Beam (https://app.notion.com/p/RL-0307-005-3Thick-Beam-3b2587ac8c7880e1aef6dd9741992370?pvs=21),Beam 3T Relocation (https://app.notion.com/p/Beam-3T-Relocation-3b3587ac8c78806b8aeceae933170f02?pvs=21),🟢 Available,,0,1,,1,35,TRS/REL/030726/003 (https://app.notion.com/p/TRS-REL-030726-003-3b3587ac8c7880ed923ae27b41c379cc?pvs=21),PCS,155
RL-BRS4-059,0.012,B Grade,🟢 Receive,2900,RL-0307-004 4Thick Beam (https://app.notion.com/p/RL-0307-004-4Thick-Beam-3b2587ac8c788063b53dc1cdcb4f9a68?pvs=21),Beam 4T Relocation (https://app.notion.com/p/Beam-4T-Relocation-3b3587ac8c7880658aa8ce9cc30d5f15?pvs=21),🟢 Available,🌲 Raw Material,0,1,,1,40,TRS/RL/030726/004 (https://app.notion.com/p/TRS-RL-030726-004-3b3587ac8c7880ed8054c4a15fa39692?pvs=21),PCS,100
RL-BRS-060,0.004,B Grade,,1100,RL-0307-005 3Thick Beam (https://app.notion.com/p/RL-0307-005-3Thick-Beam-3b2587ac8c7880e1aef6dd9741992370?pvs=21),20Thick Rougsawn Relocation (https://app.notion.com/p/20Thick-Rougsawn-Relocation-3b3587ac8c7880f38efeec0f875d1414?pvs=21),🟢 Available,,0,1,,1,25,,PCS,150
RL-BRS-061,0.033,B Grade,,2900,RL-0307-005 3Thick Beam (https://app.notion.com/p/RL-0307-005-3Thick-Beam-3b2587ac8c7880e1aef6dd9741992370?pvs=21),,🟢 Available,,0,1,,1,70,,PCS,165
RL-BRS4-062,0.010,B Grade,🟢 Receive,2300,RL-0307-005 3Thick Beam (https://app.notion.com/p/RL-0307-005-3Thick-Beam-3b2587ac8c7880e1aef6dd9741992370?pvs=21),Beam 4T Relocation (https://app.notion.com/p/Beam-4T-Relocation-3b3587ac8c7880658aa8ce9cc30d5f15?pvs=21),🟢 Available,🌲 Raw Material,0,1,,1,40,TRS/RL/030726/004 (https://app.notion.com/p/TRS-RL-030726-004-3b3587ac8c7880ed8054c4a15fa39692?pvs=21),PCS,110
RL-PRS-001,0.008,B Grade,🟢 Receive,2900,RL-0307-006 2Thick Plank (https://app.notion.com/p/RL-0307-006-2Thick-Plank-3b3587ac8c7880f9b969c390ce72a523?pvs=21),20Thick Rougsawn Relocation (https://app.notion.com/p/20Thick-Rougsawn-Relocation-3b3587ac8c7880f38efeec0f875d1414?pvs=21),🟢 Available,,0,1,,1,26,TRS/REL/030726/002 (https://app.notion.com/p/TRS-REL-030726-002-3b3587ac8c78803aab23d2bfb29afefc?pvs=21),PCS,110
RL-PRS-002,0.007,B Grade,🟢 Receive,3100,RL-0307-006 2Thick Plank (https://app.notion.com/p/RL-0307-006-2Thick-Plank-3b3587ac8c7880f9b969c390ce72a523?pvs=21),20Thick Rougsawn Relocation (https://app.notion.com/p/20Thick-Rougsawn-Relocation-3b3587ac8c7880f38efeec0f875d1414?pvs=21),🟢 Available,🌲 Raw Material,0,1,,1,27,TRS/REL/030726/002 (https://app.notion.com/p/TRS-REL-030726-002-3b3587ac8c78803aab23d2bfb29afefc?pvs=21),PCS,80
RL-PRS-003,0.006,B Grade,🟢 Receive,2600,RL-0307-006 2Thick Plank (https://app.notion.com/p/RL-0307-006-2Thick-Plank-3b3587ac8c7880f9b969c390ce72a523?pvs=21),20Thick Rougsawn Relocation (https://app.notion.com/p/20Thick-Rougsawn-Relocation-3b3587ac8c7880f38efeec0f875d1414?pvs=21),🟢 Available,🌲 Raw Material,0,1,,1,28,TRS/REL/030726/002 (https://app.notion.com/p/TRS-REL-030726-002-3b3587ac8c78803aab23d2bfb29afefc?pvs=21),PCS,80
RL-PMD-001,0.002,B Grade,,2850,RL-0307-007 4Wide (https://app.notion.com/p/RL-0307-007-4Wide-3b3587ac8c78800a9451e9fdeda4a640?pvs=21),20X40 Moulded B Relocation (https://app.notion.com/p/20X40-Moulded-B-Relocation-3b3587ac8c7880c89b66c0a1ad352862?pvs=21),🟢 Available,🪑 Finished Goods,0,1,,1,20,,PCS,40
RL-PMD-002,0.003,B Grade,,3950,RL-0307-007 4Wide (https://app.notion.com/p/RL-0307-007-4Wide-3b3587ac8c78800a9451e9fdeda4a640?pvs=21),20X40 Moulded B Relocation (https://app.notion.com/p/20X40-Moulded-B-Relocation-3b3587ac8c7880c89b66c0a1ad352862?pvs=21),🟢 Available,🪑 Finished Goods,0,1,,1,20,,PCS,40
RL-BRS4-063,0.007,B Grade,🟢 Receive,2400,RL-0307-004 4Thick Beam (https://app.notion.com/p/RL-0307-004-4Thick-Beam-3b2587ac8c788063b53dc1cdcb4f9a68?pvs=21),Beam 4T Relocation (https://app.notion.com/p/Beam-4T-Relocation-3b3587ac8c7880658aa8ce9cc30d5f15?pvs=21),🟢 Available,🌲 Raw Material,0,1,,1,40,TRS/RL/030726/004 (https://app.notion.com/p/TRS-RL-030726-004-3b3587ac8c7880ed8054c4a15fa39692?pvs=21),PCS,75
RL-PMD-003,0.002,B Grade,,2350,RL-0307-007 4Wide (https://app.notion.com/p/RL-0307-007-4Wide-3b3587ac8c78800a9451e9fdeda4a640?pvs=21),20X40 Moulded B Relocation (https://app.notion.com/p/20X40-Moulded-B-Relocation-3b3587ac8c7880c89b66c0a1ad352862?pvs=21),🟢 Available,🪑 Finished Goods,0,1,,1,20,,PCS,40
RL-BRS3-064,0.012,B Grade,🟢 Receive,3900,RL-0307-005 3Thick Beam (https://app.notion.com/p/RL-0307-005-3Thick-Beam-3b2587ac8c7880e1aef6dd9741992370?pvs=21),Beam 3T Relocation (https://app.notion.com/p/Beam-3T-Relocation-3b3587ac8c78806b8aeceae933170f02?pvs=21),🟢 Available,🌲 Raw Material,0,1,,1,35,TRS/REL/030726/003 (https://app.notion.com/p/TRS-REL-030726-003-3b3587ac8c7880ed923ae27b41c379cc?pvs=21),PCS,85
RL-BRS3-065,0.012,B Grade,🟢 Receive,4000,RL-0307-005 3Thick Beam (https://app.notion.com/p/RL-0307-005-3Thick-Beam-3b2587ac8c7880e1aef6dd9741992370?pvs=21),Beam 3T Relocation (https://app.notion.com/p/Beam-3T-Relocation-3b3587ac8c78806b8aeceae933170f02?pvs=21),🟢 Available,🌲 Raw Material,0,1,,1,35,TRS/REL/030726/003 (https://app.notion.com/p/TRS-REL-030726-003-3b3587ac8c7880ed923ae27b41c379cc?pvs=21),PCS,85
RL-BRS4-066,0.036,B Grade,🟢 Receive,4000,RL-0307-004 4Thick Beam (https://app.notion.com/p/RL-0307-004-4Thick-Beam-3b2587ac8c788063b53dc1cdcb4f9a68?pvs=21),Beam 4T Relocation (https://app.notion.com/p/Beam-4T-Relocation-3b3587ac8c7880658aa8ce9cc30d5f15?pvs=21),🟢 Available,🌲 Raw Material,0,3,,3,40,TRS/RL/030726/004 (https://app.notion.com/p/TRS-RL-030726-004-3b3587ac8c7880ed8054c4a15fa39692?pvs=21),PCS,75
RL-PMD-004,0.002,B Grade,,2850,RL-0307-007 4Wide (https://app.notion.com/p/RL-0307-007-4Wide-3b3587ac8c78800a9451e9fdeda4a640?pvs=21),20X40 Moulded B Relocation (https://app.notion.com/p/20X40-Moulded-B-Relocation-3b3587ac8c7880c89b66c0a1ad352862?pvs=21),🟢 Available,🪑 Finished Goods,0,1,,1,20,,PCS,40
RL-BRS4-067,0.011,B Grade,🟢 Receive,3400,RL-0307-004 4Thick Beam (https://app.notion.com/p/RL-0307-004-4Thick-Beam-3b2587ac8c788063b53dc1cdcb4f9a68?pvs=21),Beam 4T Relocation (https://app.notion.com/p/Beam-4T-Relocation-3b3587ac8c7880658aa8ce9cc30d5f15?pvs=21),🟢 Available,🌲 Raw Material,0,1,,1,40,TRS/RL/030726/004 (https://app.notion.com/p/TRS-RL-030726-004-3b3587ac8c7880ed8054c4a15fa39692?pvs=21),PCS,80
RL-PMD-005,0.003,B Grade,,3200,RL-0307-007 4Wide (https://app.notion.com/p/RL-0307-007-4Wide-3b3587ac8c78800a9451e9fdeda4a640?pvs=21),20X40 Moulded B Relocation (https://app.notion.com/p/20X40-Moulded-B-Relocation-3b3587ac8c7880c89b66c0a1ad352862?pvs=21),🟢 Available,🪑 Finished Goods,0,1,,1,20,,PCS,40
RL-PMD-006,0.002,B Grade,,2650,RL-0307-007 4Wide (https://app.notion.com/p/RL-0307-007-4Wide-3b3587ac8c78800a9451e9fdeda4a640?pvs=21),20X40 Moulded B Relocation (https://app.notion.com/p/20X40-Moulded-B-Relocation-3b3587ac8c7880c89b66c0a1ad352862?pvs=21),🟢 Available,🪑 Finished Goods,0,1,,1,20,,PCS,40
RL-BRS3-068,0.009,B Grade,🟢 Receive,3100,RL-0307-005 3Thick Beam (https://app.notion.com/p/RL-0307-005-3Thick-Beam-3b2587ac8c7880e1aef6dd9741992370?pvs=21),Beam 3T Relocation (https://app.notion.com/p/Beam-3T-Relocation-3b3587ac8c78806b8aeceae933170f02?pvs=21),🟢 Available,🌲 Raw Material,0,1,,1,35,TRS/REL/030726/003 (https://app.notion.com/p/TRS-REL-030726-003-3b3587ac8c7880ed923ae27b41c379cc?pvs=21),PCS,80
RL-BRS3-069,0.011,B Grade,🟢 Receive,4000,RL-0307-005 3Thick Beam (https://app.notion.com/p/RL-0307-005-3Thick-Beam-3b2587ac8c7880e1aef6dd9741992370?pvs=21),Beam 3T Relocation (https://app.notion.com/p/Beam-3T-Relocation-3b3587ac8c78806b8aeceae933170f02?pvs=21),🟢 Available,🌲 Raw Material,0,1,,1,35,TRS/REL/030726/003 (https://app.notion.com/p/TRS-REL-030726-003-3b3587ac8c7880ed923ae27b41c379cc?pvs=21),PCS,80
RL-PMD-007,0.003,B Grade,,3150,RL-0307-007 4Wide (https://app.notion.com/p/RL-0307-007-4Wide-3b3587ac8c78800a9451e9fdeda4a640?pvs=21),20X40 Moulded B Relocation (https://app.notion.com/p/20X40-Moulded-B-Relocation-3b3587ac8c7880c89b66c0a1ad352862?pvs=21),🟢 Available,🪑 Finished Goods,0,1,,1,20,,PCS,40
RL-BRS4-070,0.008,B Grade,🟢 Receive,2600,RL-0307-004 4Thick Beam (https://app.notion.com/p/RL-0307-004-4Thick-Beam-3b2587ac8c788063b53dc1cdcb4f9a68?pvs=21),Beam 4T Relocation (https://app.notion.com/p/Beam-4T-Relocation-3b3587ac8c7880658aa8ce9cc30d5f15?pvs=21),🟢 Available,🌲 Raw Material,0,1,,1,40,TRS/RL/030726/004 (https://app.notion.com/p/TRS-RL-030726-004-3b3587ac8c7880ed8054c4a15fa39692?pvs=21),PCS,80
RL-PMD-008,0.002,B Grade,,2850,RL-0307-007 4Wide (https://app.notion.com/p/RL-0307-007-4Wide-3b3587ac8c78800a9451e9fdeda4a640?pvs=21),20X40 Moulded B Relocation (https://app.notion.com/p/20X40-Moulded-B-Relocation-3b3587ac8c7880c89b66c0a1ad352862?pvs=21),🟢 Available,🪑 Finished Goods,0,1,,1,20,,PCS,40
RL-PMD-009,0.002,B Grade,,2800,RL-0307-007 4Wide (https://app.notion.com/p/RL-0307-007-4Wide-3b3587ac8c78800a9451e9fdeda4a640?pvs=21),20X40 Moulded B Relocation (https://app.notion.com/p/20X40-Moulded-B-Relocation-3b3587ac8c7880c89b66c0a1ad352862?pvs=21),🟢 Available,🪑 Finished Goods,0,1,,1,20,,PCS,40
RL-PMD-010,0.002,B Grade,,2100,RL-0307-007 4Wide (https://app.notion.com/p/RL-0307-007-4Wide-3b3587ac8c78800a9451e9fdeda4a640?pvs=21),20X40 Moulded B Relocation (https://app.notion.com/p/20X40-Moulded-B-Relocation-3b3587ac8c7880c89b66c0a1ad352862?pvs=21),🟢 Available,🪑 Finished Goods,0,1,,1,20,,PCS,40
RL-PMD-011,0.002,B Grade,,2000,RL-0307-008 5Wide (https://app.notion.com/p/RL-0307-008-5Wide-3b3587ac8c788019aea3cab5301a5bbd?pvs=21),20x50 Moulded B relocation (https://app.notion.com/p/20x50-Moulded-B-relocation-3b3587ac8c78807bae60ec933a25fafc?pvs=21),🟢 Available,🪑 Finished Goods,0,1,,1,20,,PCS,50
RL-PMD-012,0.003,B Grade,,2850,RL-0307-008 5Wide (https://app.notion.com/p/RL-0307-008-5Wide-3b3587ac8c788019aea3cab5301a5bbd?pvs=21),20x50 Moulded B relocation (https://app.notion.com/p/20x50-Moulded-B-relocation-3b3587ac8c78807bae60ec933a25fafc?pvs=21),🟢 Available,🪑 Finished Goods,0,1,,1,20,,PCS,50
RK-PMD-013,0.003,B Grade,,3050,RL-0307-008 5Wide (https://app.notion.com/p/RL-0307-008-5Wide-3b3587ac8c788019aea3cab5301a5bbd?pvs=21),20x50 Moulded B relocation (https://app.notion.com/p/20x50-Moulded-B-relocation-3b3587ac8c78807bae60ec933a25fafc?pvs=21),🟢 Available,🪑 Finished Goods,0,1,,1,20,,PCS,50
RL-BRS3-071,0.006,B Grade,🟢 Receive,2100,RL-0307-005 3Thick Beam (https://app.notion.com/p/RL-0307-005-3Thick-Beam-3b2587ac8c7880e1aef6dd9741992370?pvs=21),Beam 3T Relocation (https://app.notion.com/p/Beam-3T-Relocation-3b3587ac8c78806b8aeceae933170f02?pvs=21),🟢 Available,🌲 Raw Material,0,1,,1,35,TRS/REL/030726/003 (https://app.notion.com/p/TRS-REL-030726-003-3b3587ac8c7880ed923ae27b41c379cc?pvs=21),PCS,80
RL-PMD-014,0.002,B Grade,,2100,RL-0307-008 5Wide (https://app.notion.com/p/RL-0307-008-5Wide-3b3587ac8c788019aea3cab5301a5bbd?pvs=21),20x50 Moulded B relocation (https://app.notion.com/p/20x50-Moulded-B-relocation-3b3587ac8c78807bae60ec933a25fafc?pvs=21),🟢 Available,🪑 Finished Goods,0,1,,1,20,,PCS,50
RL-BRS4-072,0.017,B Grade,🟢 Receive,2700,RL-0307-004 4Thick Beam (https://app.notion.com/p/RL-0307-004-4Thick-Beam-3b2587ac8c788063b53dc1cdcb4f9a68?pvs=21),Beam 4T Relocation (https://app.notion.com/p/Beam-4T-Relocation-3b3587ac8c7880658aa8ce9cc30d5f15?pvs=21),🟢 Available,🌲 Raw Material,0,1,,1,40,TRS/RL/030726/004 (https://app.notion.com/p/TRS-RL-030726-004-3b3587ac8c7880ed8054c4a15fa39692?pvs=21),PCS,155
RL-PMD-015,0.002,B Grade,,2300,RL-0307-008 5Wide (https://app.notion.com/p/RL-0307-008-5Wide-3b3587ac8c788019aea3cab5301a5bbd?pvs=21),20x50 Moulded B relocation (https://app.notion.com/p/20x50-Moulded-B-relocation-3b3587ac8c78807bae60ec933a25fafc?pvs=21),🟢 Available,🪑 Finished Goods,0,1,,1,20,,PCS,50
RL-PMD-016,0.003,B Grade,,3300,RL-0307-008 5Wide (https://app.notion.com/p/RL-0307-008-5Wide-3b3587ac8c788019aea3cab5301a5bbd?pvs=21),20x50 Moulded B relocation (https://app.notion.com/p/20x50-Moulded-B-relocation-3b3587ac8c78807bae60ec933a25fafc?pvs=21),🟢 Available,🪑 Finished Goods,0,1,,1,20,,PCS,50
RL-PMD-017,0.003,B Grade,,2650,RL-0307-008 5Wide (https://app.notion.com/p/RL-0307-008-5Wide-3b3587ac8c788019aea3cab5301a5bbd?pvs=21),20x50 Moulded B relocation (https://app.notion.com/p/20x50-Moulded-B-relocation-3b3587ac8c78807bae60ec933a25fafc?pvs=21),🟢 Available,🪑 Finished Goods,0,1,,1,20,,PCS,50
RL-BRS4-073,0.007,B Grade,🟢 Receive,2200,RL-0307-004 4Thick Beam (https://app.notion.com/p/RL-0307-004-4Thick-Beam-3b2587ac8c788063b53dc1cdcb4f9a68?pvs=21),Beam 4T Relocation (https://app.notion.com/p/Beam-4T-Relocation-3b3587ac8c7880658aa8ce9cc30d5f15?pvs=21),🟢 Available,🌲 Raw Material,0,1,,1,40,TRS/RL/030726/004 (https://app.notion.com/p/TRS-RL-030726-004-3b3587ac8c7880ed8054c4a15fa39692?pvs=21),PCS,75
RL-BRS4-074,0.013,B Grade,🟢 Receive,2400,RL-0307-004 4Thick Beam (https://app.notion.com/p/RL-0307-004-4Thick-Beam-3b2587ac8c788063b53dc1cdcb4f9a68?pvs=21),Beam 4T Relocation (https://app.notion.com/p/Beam-4T-Relocation-3b3587ac8c7880658aa8ce9cc30d5f15?pvs=21),🟢 Available,🌲 Raw Material,0,1,,1,45,TRS/RL/030726/004 (https://app.notion.com/p/TRS-RL-030726-004-3b3587ac8c7880ed8054c4a15fa39692?pvs=21),PCS,120
RL-BRS3-075,0.015,B Grade,🟢 Receive,4000,RL-0307-005 3Thick Beam (https://app.notion.com/p/RL-0307-005-3Thick-Beam-3b2587ac8c7880e1aef6dd9741992370?pvs=21),Beam 3T Relocation (https://app.notion.com/p/Beam-3T-Relocation-3b3587ac8c78806b8aeceae933170f02?pvs=21),🟢 Available,🌲 Raw Material,0,1,,1,35,TRS/REL/030726/003 (https://app.notion.com/p/TRS-REL-030726-003-3b3587ac8c7880ed923ae27b41c379cc?pvs=21),PCS,110
RL-BRS4-076,0.019,B Grade,🟢 Receive,4000,RL-0307-004 4Thick Beam (https://app.notion.com/p/RL-0307-004-4Thick-Beam-3b2587ac8c788063b53dc1cdcb4f9a68?pvs=21),Beam 4T Relocation (https://app.notion.com/p/Beam-4T-Relocation-3b3587ac8c7880658aa8ce9cc30d5f15?pvs=21),🟢 Available,🌲 Raw Material,0,1,,1,40,TRS/RL/030726/004 (https://app.notion.com/p/TRS-RL-030726-004-3b3587ac8c7880ed8054c4a15fa39692?pvs=21),PCS,120
RL-BRS4-077,0.014,B Grade,🟢 Receive,4000,RL-0307-004 4Thick Beam (https://app.notion.com/p/RL-0307-004-4Thick-Beam-3b2587ac8c788063b53dc1cdcb4f9a68?pvs=21),Beam 4T Relocation (https://app.notion.com/p/Beam-4T-Relocation-3b3587ac8c7880658aa8ce9cc30d5f15?pvs=21),🟢 Available,🌲 Raw Material,0,1,,1,40,TRS/RL/030726/004 (https://app.notion.com/p/TRS-RL-030726-004-3b3587ac8c7880ed8054c4a15fa39692?pvs=21),PCS,90
RL-BRS3-078,0.013,B Grade,🟢 Receive,3000,RL-0307-005 3Thick Beam (https://app.notion.com/p/RL-0307-005-3Thick-Beam-3b2587ac8c7880e1aef6dd9741992370?pvs=21),Beam 3T Relocation (https://app.notion.com/p/Beam-3T-Relocation-3b3587ac8c78806b8aeceae933170f02?pvs=21),🟢 Available,🌲 Raw Material,0,1,,1,35,TRS/REL/030726/003 (https://app.notion.com/p/TRS-REL-030726-003-3b3587ac8c7880ed923ae27b41c379cc?pvs=21),PCS,120
RL-BRS3-079,0.017,B Grade,🟢 Receive,4000,RL-0307-005 3Thick Beam (https://app.notion.com/p/RL-0307-005-3Thick-Beam-3b2587ac8c7880e1aef6dd9741992370?pvs=21),Beam 3T Relocation (https://app.notion.com/p/Beam-3T-Relocation-3b3587ac8c78806b8aeceae933170f02?pvs=21),🟢 Available,🌲 Raw Material,0,1,,1,35,TRS/REL/030726/003 (https://app.notion.com/p/TRS-REL-030726-003-3b3587ac8c7880ed923ae27b41c379cc?pvs=21),PCS,120
RL-BRS4-080,0.008,B Grade,🟢 Receive,2000,RL-0307-004 4Thick Beam (https://app.notion.com/p/RL-0307-004-4Thick-Beam-3b2587ac8c788063b53dc1cdcb4f9a68?pvs=21),Beam 4T Relocation (https://app.notion.com/p/Beam-4T-Relocation-3b3587ac8c7880658aa8ce9cc30d5f15?pvs=21),🟢 Available,🌲 Raw Material,0,1,,1,49,TRS/RL/030726/004 (https://app.notion.com/p/TRS-RL-030726-004-3b3587ac8c7880ed8054c4a15fa39692?pvs=21),PCS,80
RL-BRS4-081,0.007,B Grade,🟢 Receive,2200,RL-0307-004 4Thick Beam (https://app.notion.com/p/RL-0307-004-4Thick-Beam-3b2587ac8c788063b53dc1cdcb4f9a68?pvs=21),Beam 4T Relocation (https://app.notion.com/p/Beam-4T-Relocation-3b3587ac8c7880658aa8ce9cc30d5f15?pvs=21),🟢 Available,🌲 Raw Material,0,1,,1,40,TRS/RL/030726/004 (https://app.notion.com/p/TRS-RL-030726-004-3b3587ac8c7880ed8054c4a15fa39692?pvs=21),PCS,80
RL-BRS3-082,0.017,B Grade,🟢 Receive,4000,RL-0307-004 4Thick Beam (https://app.notion.com/p/RL-0307-004-4Thick-Beam-3b2587ac8c788063b53dc1cdcb4f9a68?pvs=21),Beam 3T Relocation (https://app.notion.com/p/Beam-3T-Relocation-3b3587ac8c78806b8aeceae933170f02?pvs=21),🟢 Available,🌲 Raw Material,0,1,,1,35,TRS/REL/030726/003 (https://app.notion.com/p/TRS-REL-030726-003-3b3587ac8c7880ed923ae27b41c379cc?pvs=21),PCS,120
